,PV generation,day_length,sunrise_seconds,sunset_seconds,hour_cos,hour_sin,solar_angle
3949,0.0,13.203055555555556,17380,64911,0.7071067811865474,-0.7071067811865477,-34.77428399059078
3950,0.0,13.259444444444444,17262,64997,0.8660254037844384,-0.5000000000000004,-34.503480275925085
3951,0.0,13.259444444444444,17262,64997,0.965925826289068,-0.2588190451025215,-31.16906154584253
3952,0.0,13.259444444444444,17262,64997,1.0,0.0,-25.27689697697037
3953,0.0,13.259444444444444,17262,64997,0.9659258262890684,0.2588190451025207,-17.51190114662045
3954,0.0,13.259444444444444,17262,64997,0.8660254037844387,0.4999999999999999,-8.504123245795654
3955,0.0,13.259444444444444,17262,64997,0.7071067811865476,0.7071067811865475,1.5796243113786237
3956,0.0,13.259444444444444,17262,64997,0.5000000000000001,0.8660254037844386,11.39286076768658
3957,0.3500000000003638,13.259444444444444,17262,64997,0.2588190451025207,0.9659258262890684,21.37371871573333
3958,1.2119999999995343,13.259444444444444,17262,64997,6.123233995736766e-17,1.0,30.893696149629573
3959,2.423999999999978,13.259444444444444,17262,64997,-0.2588190451025206,0.9659258262890684,39.35216358772679
3960,3.73700000000008,13.259444444444444,17262,64997,-0.4999999999999998,0.8660254037844387,45.89629491098103
3961,2.438000000000102,13.259444444444444,17262,64997,-0.7071067811865475,0.7071067811865476,49.43764276531462
3962,1.7250000000003638,13.259444444444444,17262,64997,-0.8660254037844387,0.4999999999999999,49.12222942962461
3963,5.11699999999928,13.259444444444444,17262,64997,-0.9659258262890682,0.258819045102521,45.03753229277029
3964,1.8299999999999272,13.259444444444444,17262,64997,-1.0,1.2246467991473532e-16,38.12817505212032
3965,1.863000000000284,13.259444444444444,17262,64997,-0.9659258262890684,-0.2588190451025208,29.46285157973116
3966,1.6000000000003638,13.259444444444444,17262,64997,-0.8660254037844388,-0.4999999999999997,19.84911230336182
3967,0.875,13.259444444444444,17262,64997,-0.7071067811865479,-0.7071067811865471,9.861605166124106
3968,0.4219999999995707,13.259444444444444,17262,64997,-0.5000000000000004,-0.8660254037844384,0.2699392658955259
3969,0.1080000000001746,13.259444444444444,17262,64997,-0.2588190451025206,-0.9659258262890684,-9.871084711748413
3970,0.0,13.259444444444444,17262,64997,-1.8369701987210294e-16,-1.0,-18.673611555604044
3971,0.0,13.259444444444444,17262,64997,0.2588190451025203,-0.9659258262890684,-26.130949910241046
3972,0.0,13.259444444444444,17262,64997,0.5000000000000001,-0.8660254037844386,-31.59869384362011
3973,0.0,13.259444444444444,17262,64997,0.7071067811865474,-0.7071067811865477,-34.409121185033115
3974,0.0,13.315833333333334,17144,65082,0.8660254037844384,-0.5000000000000004,-34.125383712062984
3975,0.0,13.315833333333334,17144,65082,0.965925826289068,-0.2588190451025215,-30.794310897762912
3976,0.0,13.315833333333334,17144,65082,1.0,0.0,-24.915844798677348
3977,0.0,13.315833333333334,17144,65082,0.9659258262890684,0.2588190451025207,-17.167301986019886
3978,0.0,13.315833333333334,17144,65082,0.8660254037844387,0.4999999999999999,-8.173570345478266
